reviewID,sentenceID,sentenceText,processedText,sentimentScore,target,category,part,polarity
505535,505535:0,this little place has a cute interior decor and affordable city prices.,this little place has a cute interior decor and affordable city prices,0.4091,interior decor,ambience general,6,positive
505535,505535:0,this little place has a cute interior decor and affordable city prices.,this little place has a cute interior decor and affordable city prices,0.4091,place,restaurant prices,6,positive
505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",the pad se ew chicken was delicious however the pad thai was far too oily,0.5719,pad se ew chicken,food quality,6,positive
505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",the pad se ew chicken was delicious however the pad thai was far too oily,0.5719,pad thai,food quality,6,negative
507755,507755:0,"Have eaten at Ginger House several times, and it's always good.",have eaten at ginger house several times and it s always good,0.4404,ginger house,restaurant general,6,positive
507755,507755:1,The fried dumplings are GREAT!,the fried dumplings are great,0.7027,fried dumplings,food quality,6,positive
507755,507755:2,Finally a reliable Chinese restaurant!,finally a reliable chinese restaurant,0.0,chinese restaurant,restaurant general,6,positive
507844,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,this place would be so much better served by being run by a group that actually understands customer service,0.4902,customer service,service general,6,negative
507844,507844:1,"The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.",the only thing you can do here is walk in and eat but planning an event especially a small intimate one forget about it,-0.3291,null,restaurant miscellaneous,6,negative
507844,507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place but also become hostile,-0.4003,null,service general,6,negative
507844,507844:3,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",nobody at this restaurant will give firm answers about anything and in the end not one person takes responsibility for anything,0.0,null,service general,6,negative
507844,507844:4,"Terrible, terrible management - deserves to be shut-down.",terrible terrible management deserves to be shut down,-0.7351,management,service general,6,negative
507844,507844:4,"Terrible, terrible management - deserves to be shut-down.",terrible terrible management deserves to be shut down,-0.7351,null,restaurant general,6,negative
507937,507937:0,Never fails to please.,never fails to please,0.0951,null,restaurant general,6,positive
507937,507937:1,"delicious bagels, especially when right out of the oven.",delicious bagels especially when right out of the oven,0.5719,bagels,food quality,6,positive
507937,507937:2,Spreads and toppings are great - though a bit pricey.,spreads and toppings are great though a bit pricey,0.6249,spreads,food quality,6,positive
507937,507937:2,Spreads and toppings are great - though a bit pricey.,spreads and toppings are great though a bit pricey,0.6249,toppings,food quality,6,positive
507937,507937:2,Spreads and toppings are great - though a bit pricey.,spreads and toppings are great though a bit pricey,0.6249,spreads,food prices,6,negative
507937,507937:2,Spreads and toppings are great - though a bit pricey.,spreads and toppings are great though a bit pricey,0.6249,toppings,food prices,6,negative
507937,507937:3,Service is fast and friendly.,service is fast and friendly,0.4939,service,service general,6,positive
507937,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",only drawback they won t toast your bagel and they don t make eggs for the bagel,0.0,null,service general,6,negative
507937,507937:5,But that is highly forgivable.,but that is highly forgivable,0.611,null,service general,6,positive
509227,509227:0,"Been there, done that, and New York, it's not that big a deal.",been there done that and new york it s not that big a deal,0.0,null,restaurant general,6,neutral
509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",the food is decent at best and the ambience well it s a matter of opinion some may consider it to be a sweet thing i thought it was just annoying,0.7717,food,food quality,6,negative
509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",the food is decent at best and the ambience well it s a matter of opinion some may consider it to be a sweet thing i thought it was just annoying,0.7717,ambience,ambience general,6,negative
509227,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",if celebrities make you sweat then your in for a ride but if your like most around these parts then you ll just yawn and wonder whats with all the hype,0.5023,null,restaurant miscellaneous,6,negative
509227,509227:3,"Rao is a good restaurant, but it's nothing special.",rao is a good restaurant but it s nothing special,-0.2351,rao,restaurant general,6,neutral
511290,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",but after last night spice grill is the only place i m eating indian cuisine,0.0,indian cuisine,food quality,6,positive
511290,511290:2,You must try the shrimp appetizers.,you must try the shrimp appetizers,0.0,shrimp appetizers,food quality,6,positive
511290,511290:3,Even my Indian friend couldn't believe how good and tasty everything was.,even my indian friend couldn t believe how good and tasty everything was,0.2008,null,food quality,6,positive
511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time,0.8555,ambience,ambience general,6,positive
511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time,0.8555,staff,service general,6,positive
512294,512294:0,"Great food, great prices, great service.",great food great prices great service,0.9231,food,food quality,6,positive
512294,512294:0,"Great food, great prices, great service.",great food great prices great service,0.9231,null,restaurant prices,6,positive
512294,512294:0,"Great food, great prices, great service.",great food great prices great service,0.9231,service,service general,6,positive
512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.",if you are looking for a good quality cheap eats this is the place,0.4404,eats,food quality,6,positive
512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.",if you are looking for a good quality cheap eats this is the place,0.4404,eats,food prices,6,positive
512925,512925:0,it's a perfect place to have a amanzing indian food.,it s a perfect place to have a amanzing indian food,0.5719,indian food,food quality,6,positive
512925,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,i really loved the different and inovated touch that s the cheff gives to the food,0.6361,cheff,food style options,6,positive
512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",also it s great to have dinner in a very romantic and confortable place the service it s just perfect they re so frendly that we never want to live the place,0.7999,place,ambience general,6,positive
512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",also it s great to have dinner in a very romantic and confortable place the service it s just perfect they re so frendly that we never want to live the place,0.7999,service,service general,6,positive
513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",their bagels are fine but they are a little overcooked and not really a special bagel experience,0.1027,bagels,food quality,6,negative
513521,513521:0,Great bagels made the old-fashioned way.,great bagels made the old fashioned way,0.6249,bagels,food quality,6,positive
513521,513521:0,Great bagels made the old-fashioned way.,great bagels made the old fashioned way,0.6249,bagels,food style options,6,positive
513521,513521:2,Drawbacks: service is slow and they don't toast!,drawbacks service is slow and they don t toast,0.0,service,service general,6,negative
519425,519425:0,The food was absolutely amazing!!,the food was absolutely amazing,0.6885,food,food quality,6,positive
519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,the baked clams octopus we shared as appetizers were the best we ve ever had,0.8011,baked clams octopus,food quality,6,positive
519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!",the lamb was tender so full of flavor the dessert was divine,0.6351,lamb,food quality,6,positive
519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!",the lamb was tender so full of flavor the dessert was divine,0.6351,dessert,food quality,6,positive
519425,519425:3,The waiter was attentive.,the waiter was attentive,0.0,waiter,service general,6,positive
519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,the place itself is beautiful the bar scene seems to be happening,0.5994,place,ambience general,6,positive
519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,the place itself is beautiful the bar scene seems to be happening,0.5994,bar scene,ambience general,6,positive
521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",downtown dinner 2002 prixe fix appetizers were ok waiter gave me poor suggestion try the potato stuff kanish best one,0.5106,appetizers,food quality,6,neutral
521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",downtown dinner 2002 prixe fix appetizers were ok waiter gave me poor suggestion try the potato stuff kanish best one,0.5106,waiter,service general,6,negative
521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",downtown dinner 2002 prixe fix appetizers were ok waiter gave me poor suggestion try the potato stuff kanish best one,0.5106,potato stuff kanish,food quality,6,positive
521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,0.4404,salmon,food quality,6,negative
521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,0.4404,chicken,food quality,6,positive
521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,0.4404,servings for main entree,food style options,6,negative
521916,521916:2,Dessert is a joke...dont bother,dessert is a joke dont bother,-0.34,dessert,food quality,6,negative
527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",volare virgins or weekly regulars everyone gets treated the same and you can t ask for more than that when the service is this friendly,0.5789,service,service general,6,positive
527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",the restaurant has a family feel not least with regard to the portions which are enormous the veal alone could have single handedly solved third world famine,0.0258,feel,ambience general,6,positive
527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",the restaurant has a family feel not least with regard to the portions which are enormous the veal alone could have single handedly solved third world famine,0.0258,portions,food style options,6,positive
527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",the restaurant has a family feel not least with regard to the portions which are enormous the veal alone could have single handedly solved third world famine,0.0258,veal,food style options,6,positive
527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",the anti pasta was excellent especially the calamari as were the filling pasta mains,0.5719,anti pasta,food quality,6,positive
527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",the anti pasta was excellent especially the calamari as were the filling pasta mains,0.5719,calamari,food quality,6,positive
527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",the anti pasta was excellent especially the calamari as were the filling pasta mains,0.5719,pasta mains,food quality,6,positive
527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",the anti pasta was excellent especially the calamari as were the filling pasta mains,0.5719,pasta mains,food style options,6,positive
527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,the wine list is extensive and can easily hike up an otherwise reasonably priced meal,0.34,wine list,drinks style options,6,positive
527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,the wine list is extensive and can easily hike up an otherwise reasonably priced meal,0.34,meal,food prices,6,positive
527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",still any quibbles about the bill were off set by the pour your own measures of liquers which were courtesey of the house,0.0,null,restaurant prices,6,neutral
527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",still any quibbles about the bill were off set by the pour your own measures of liquers which were courtesey of the house,0.0,measures of liquers,drinks style options,6,positive
528251,528251:0,Fantastic place.,fantastic place,0.5574,place,restaurant general,6,positive
528251,528251:1,Cute and decorative.,cute and decorative,0.4588,null,ambience general,6,positive
528251,528251:2,A pleasant surprise.,a pleasant surprise,0.6597,null,restaurant general,6,positive
528251,528251:3,Go there to relax and feel like your somewhere else.,go there to relax and feel like your somewhere else,0.6597,null,ambience general,6,positive
530517,530517:0,Lucky Strike is a great casual place to just grab a bite to eat.,lucky strike is a great casual place to just grab a bite to eat,0.802,lucky strike,restaurant general,6,positive
530517,530517:2,"Great food, great decor, great service.",great food great decor great service,0.9231,food,food quality,6,positive
530517,530517:2,"Great food, great decor, great service.",great food great decor great service,0.9231,decor,ambience general,6,positive
530517,530517:2,"Great food, great decor, great service.",great food great decor great service,0.9231,service,service general,6,positive
530517,530517:3,I recommend it!,i recommend it,0.4199,null,restaurant general,6,positive
535086,535086:0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",this is the perfect spot for meeting friends having lunch dinner pre theatre or after theatre drinks,0.7959,spot,restaurant miscellaneous,6,positive
535086,535086:1,(Always ask the bartender for the SEASONAL beer!!!,always ask the bartender for the seasonal beer,0.0,seasonal beer,drinks quality,6,positive
535086,535086:2,Guaranteed to be a tasty experience!),guaranteed to be a tasty experience,0.0,null,drinks quality,6,positive
535086,535086:3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,excellent spot for holiday get togethers with co workers or friends that you haven t seen in a while,0.8591,spot,restaurant miscellaneous,6,positive
535086,535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,i have been doing all of the above at the heartland brewery for over 5 years now and i have never been disappointed,0.5249,heartland brewery,restaurant general,6,positive
535086,535086:5,All the people that I bring there go back on their own and bring THEIR friends!,all the people that i bring there go back on their own and bring their friends,0.5255,null,restaurant miscellaneous,6,positive
535086,535086:6,Go there once and oh yes...you will go back...you will...,go there once and oh yes you will go back you will,0.0,null,restaurant general,6,positive
535171,535171:0,What a great place!,what a great place,0.6588,place,restaurant general,6,positive
535171,535171:1,Not the typical NYC gimmick theme restaurant.,not the typical nyc gimmick theme restaurant,0.0,restaurant,ambience general,6,positive
535171,535171:2,"A cool bar with great food, and tons of excellent beer.",a cool bar with great food and tons of excellent beer,0.8779,bar,ambience general,6,positive
535171,535171:2,"A cool bar with great food, and tons of excellent beer.",a cool bar with great food and tons of excellent beer,0.8779,food,food quality,6,positive
535171,535171:2,"A cool bar with great food, and tons of excellent beer.",a cool bar with great food and tons of excellent beer,0.8779,beer,drinks quality,6,positive
535171,535171:2,"A cool bar with great food, and tons of excellent beer.",a cool bar with great food and tons of excellent beer,0.8779,beer,drinks style options,6,positive
535171,535171:3,And even with it's Pub atmosphere they were great to my kids too!,and even with it s pub atmosphere they were great to my kids too,0.6588,null,service general,6,positive
535171,535171:4,Loved it!,loved it,0.636,null,restaurant general,6,positive
535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,the shrimp scampi was excellent and the antipasti were plentiful,0.5719,shrimp scampi,food quality,6,positive
535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,the shrimp scampi was excellent and the antipasti were plentiful,0.5719,antipasti,food style options,6,positive
535248,535248:2,It is expensive but well worth the money.,it is expensive but well worth the money,0.6124,null,restaurant prices,6,negative
535248,535248:2,It is expensive but well worth the money.,it is expensive but well worth the money,0.6124,null,restaurant general,6,positive
535248,535248:3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",if you venture off the island of manhattan and can t seem to find a great italian restaurant drive to corona,0.6249,corona,restaurant general,6,positive
536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,the only thing more wonderful than the food which is exceptional is the service,0.6115,food,food quality,6,positive
536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,the only thing more wonderful than the food which is exceptional is the service,0.6115,service,service general,6,positive
536919,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,the only thing the waiters don t do for you is wipe your chin when you leave,-0.0516,waiters,service general,6,positive
536919,536919:2,Wonderful at holiday time.,wonderful at holiday time,0.7506,null,restaurant miscellaneous,6,positive
541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,cozy romantic atomosphere with only around 15 tables at most,0.4019,atomosphere,ambience general,6,positive
541532,541532:1,Service was very prompt but slightly rushed.,service was very prompt but slightly rushed,0.0,service,service general,6,positive
541532,541532:1,Service was very prompt but slightly rushed.,service was very prompt but slightly rushed,0.0,service,service general,6,negative
541532,541532:2,"Food was very good, but not what I would consider out of this world.",food was very good but not what i would consider out of this world,0.2724,food,food quality,6,neutral
541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,go here for a romantic dinner but not for an all out wow dining experience,0.7935,null,ambience general,6,positive
541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,go here for a romantic dinner but not for an all out wow dining experience,0.7935,null,restaurant miscellaneous,6,negative
553097,553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,my friend from milan and myself were pleasantly surprised when we arrived and everyone spoke italian,0.802,null,restaurant miscellaneous,6,positive
553097,553097:1,Too bad the food wasn't of the same heritage.,too bad the food wasn t of the same heritage,-0.5423,food,food quality,6,negative
553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",the porcini mushroom pasta special was tasteless so was the seafood tagliatelle,0.4019,porcini mushroom pasta special,food quality,6,negative
553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",the porcini mushroom pasta special was tasteless so was the seafood tagliatelle,0.4019,seafood tagliatelle,food quality,6,negative
553097,553097:3,A real dissapointment.,a real dissapointment,0.0,null,food quality,6,negative
553097,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,but that wasn t the icing on the cake a tiramisu that resembled nothing i have ever had,0.0,tiramisu,food quality,6,negative
553097,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,they should have called it mascarpone with chocolate chips good but a far cry from what the name implies,-0.631,null,food quality,6,negative
553097,553097:6,Priced at upper intermediate range.,priced at upper intermediate range,0.0,null,restaurant prices,6,negative
555734,555734:0,I really liked this place.,i really liked this place,0.4754,place,restaurant general,6,positive
555734,555734:1,"Everything I had was good, and I'm a eater.",everything i had was good and i m a eater,0.4404,null,food quality,6,positive
555734,555734:2,It was pretty inexpensive too.,it was pretty inexpensive too,0.4939,null,restaurant prices,6,positive
558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,this place has the best chinese style bbq ribs in the city,0.6369,bbq ribs,food quality,7,positive
558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,this place has the best chinese style bbq ribs in the city,0.6369,bbq ribs,food style options,7,positive
558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,i also recommend the rice dishes or the different varieties of congee rice porridge,0.3612,rice dishes,food quality,7,positive
558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,i also recommend the rice dishes or the different varieties of congee rice porridge,0.3612,congee rice porridge,food quality,7,positive
558423,558423:2,It's great to go for a quick lunch either alone or with a friend.,it s great to go for a quick lunch either alone or with a friend,0.743,null,restaurant miscellaneous,7,positive
558423,558423:3,It's definately not a place to go if you want to impress someone.,it s definately not a place to go if you want to impress someone,0.4939,place,restaurant miscellaneous,7,negative
558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",however if you want great food at a great price and don t mind the decor you can t beat this place,0.8591,food,food quality,7,positive
558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",however if you want great food at a great price and don t mind the decor you can t beat this place,0.8591,decor,ambience general,7,neutral
558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",however if you want great food at a great price and don t mind the decor you can t beat this place,0.8591,food,food prices,7,positive
558423,558423:5,Quick and friendly service.,quick and friendly service,0.4939,service,service general,7,positive
558423,558423:6,This is one of the best comfort food places in the city.,this is one of the best comfort food places in the city,0.7717,null,restaurant general,7,positive
558423,558423:7,It's somewhere you can eat and be happy.,it s somewhere you can eat and be happy,0.5719,null,restaurant general,7,positive
561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",when you re sitting in their main dining room which has a spectacular hand painted high ceiling you d never know there was a world outside,0.0,main dining room,ambience general,7,positive
561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",when you re sitting in their main dining room which has a spectacular hand painted high ceiling you d never know there was a world outside,0.0,ceiling,ambience general,7,positive
561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",the food is wonderful tasty and filling and the service is professional and friendly,0.7845,food,food quality,7,positive
561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",the food is wonderful tasty and filling and the service is professional and friendly,0.7845,food,food style options,7,positive
561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",the food is wonderful tasty and filling and the service is professional and friendly,0.7845,service,service general,7,positive
561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",i can t wait for summer when they serve outside on their gigantic patio,0.0,patio,ambience general,7,positive
565344,565344:0,I recently tried Suan and I thought that it was great.,i recently tried suan and i thought that it was great,0.6249,suan,restaurant general,7,positive
565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,this little place definitely exceeded my expectations and you sure get a lot of food for your money,0.575,food,food style options,7,positive
565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,this little place definitely exceeded my expectations and you sure get a lot of food for your money,0.575,place,restaurant general,7,positive
565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,this little place definitely exceeded my expectations and you sure get a lot of food for your money,0.575,food,food prices,7,positive
565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals,0.8126,service,service general,7,positive
565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals,0.8126,food,food quality,7,positive
565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals,0.8126,hot sauce,food quality,7,positive
565344,565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,i have to say that i am pleasantly suprised and i will most likely stop in again if i am in the neighborhood,0.1585,null,restaurant general,7,positive
571962,571962:0,They all know you.,they all know you,0.0,null,service general,7,positive
571962,571962:1,Good food.,good food,0.4404,food,food quality,7,positive
571962,571962:2,Good drink.,good drink,0.4404,drink,drinks quality,7,positive
571962,571962:3,How do you rate home?,how do you rate home,0.0,null,restaurant miscellaneous,7,positive
578016,578016:0,I have never had cheescake like this.,i have never had cheescake like this,-0.2755,cheescake,food quality,7,positive
578016,578016:1,I thought I had died and gone to heaven.,i thought i had died and gone to heaven,-0.0772,null,food quality,7,positive
584025,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",great spot whether looking for a couple of drinks or quiet dinner,0.6249,spot,restaurant general,7,positive
584025,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",great spot whether looking for a couple of drinks or quiet dinner,0.6249,spot,restaurant miscellaneous,7,positive
584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,warm and friendly in the winter and terrific outdoor seating in the warmer months,0.8555,null,ambience general,7,positive
584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,warm and friendly in the winter and terrific outdoor seating in the warmer months,0.8555,outdoor seating,ambience general,7,positive
584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,the food is great and they have a good selecion of wines at reasonable prices,0.7906,food,food quality,7,positive
584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,the food is great and they have a good selecion of wines at reasonable prices,0.7906,selecion of wines,drinks style options,7,positive
584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,the food is great and they have a good selecion of wines at reasonable prices,0.7906,selecion of wines,drinks prices,7,positive
584025,584025:3,Have been several times and it never dissapoints.,have been several times and it never dissapoints,0.0,null,restaurant general,7,positive
608500,608500:1,We were less than impressed.,we were less than impressed,0.4256,null,restaurant general,7,negative
608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",while the ambiance and atmosphere were great the food and service could have been a lot better,0.7906,ambiance,ambience general,7,positive
608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",while the ambiance and atmosphere were great the food and service could have been a lot better,0.7906,atmosphere,ambience general,7,positive
608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",while the ambiance and atmosphere were great the food and service could have been a lot better,0.7906,food,food quality,7,negative
608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",while the ambiance and atmosphere were great the food and service could have been a lot better,0.7906,service,service general,7,negative
608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",we ordered the chicken casserole but what we got were a few small pieces of chicken all dark meat and on the bone,0.0,chicken casserole,food quality,7,negative
608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",we ordered the chicken casserole but what we got were a few small pieces of chicken all dark meat and on the bone,0.0,chicken casserole,food style options,7,negative
608500,608500:4,Probably would not go again...,probably would not go again,0.0,null,restaurant general,7,negative
610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",i ve been to sapphire twice and both times the food was fine if not good,-0.1546,food,food quality,7,positive
610611,610611:1,"stick with the chicken, beef, and lamb dishes.",stick with the chicken beef and lamb dishes,0.0,chicken,food quality,7,positive
610611,610611:1,"stick with the chicken, beef, and lamb dishes.",stick with the chicken beef and lamb dishes,0.0,beef,food quality,7,positive
610611,610611:1,"stick with the chicken, beef, and lamb dishes.",stick with the chicken beef and lamb dishes,0.0,lamb dishes,food quality,7,positive
610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.",service is friendly and never had a problem walking in and getting a table,0.666,service,service general,7,positive
610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.",service is friendly and never had a problem walking in and getting a table,0.666,null,restaurant miscellaneous,7,positive
610611,610611:6,skip dessert.,skip dessert,0.0,dessert,food quality,7,negative
611117,611117:0,Best Reuben sandwich ever!,best reuben sandwich ever,0.6696,reuben sandwich,food quality,7,positive
611117,611117:1,A classic!,a classic,0.0,null,food quality,7,positive
611117,611117:2,Don't miss Bloom's on your next trip to Manhatten.,don t miss bloom s on your next trip to manhatten,0.1139,bloom s,restaurant general,7,positive
611117,611117:3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",it was the first place we ate on our first trip to new york and it will be the last place we stop as we head out of town on our next trip to new york,-0.296,place,restaurant miscellaneous,7,positive
611117,611117:4,Thanks Bloom's for a lovely trip.,thanks bloom s for a lovely trip,0.7717,bloom s,restaurant general,7,positive
615180,615180:1,"The food was not fresh, the sauces were bland and very oily.",the food was not fresh the sauces were bland and very oily,-0.2411,food,food quality,7,negative
615180,615180:1,"The food was not fresh, the sauces were bland and very oily.",the food was not fresh the sauces were bland and very oily,-0.2411,sauces,food quality,7,negative
615180,615180:2,It just wasn't Thai.,it just wasn t thai,0.0,null,food quality,7,negative
620892,620892:1,Was surprisingly disappointed.,was surprisingly disappointed,-0.2263,null,food quality,7,negative
620892,620892:2,Pizza was a little soggy.,pizza was a little soggy,0.0,pizza,food quality,7,negative
620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,ravioli was good but i have to say that i found everything a bit overpriced,0.0,ravioli,food quality,7,positive
620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,ravioli was good but i have to say that i found everything a bit overpriced,0.0,null,food prices,7,negative
620892,620892:4,Not enough wines by the glass either.,not enough wines by the glass either,0.0,wines by the glass,drinks style options,7,negative
620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",service however was excellent and i liked the setting atmosphere a lot,0.4215,service,service general,7,positive
620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",service however was excellent and i liked the setting atmosphere a lot,0.4215,setting atmosphere,ambience general,7,positive
